country,iso_alpha3,year,fdi_net_inflow,fdi_net/gdp,elec_access,gov_effect,gcf,trade,gdp_deflat,gdp/cap,school_enroll,labour
Bangladesh,BGD,2016,2332724780.71107,0.879528340271998,75.9,-0.705847561359406,6277234000000.0,31.3341501346142,27.8507377248339,1649.28380858601,17.3985207411042,62629015.0
Bangladesh,BGD,2017,1810395803.56746,0.616341784631384,88.0,-0.752013146877289,6801984000000.0,29.9997306724343,5.04759758203714,1811.08221668646,18.5175604399834,66147765.0
Bangladesh,BGD,2018,2421626238.43716,0.75354913412869,86.9,-0.762283682823181,7627262000000.0,32.5146317240884,5.80553876704575,1965.24372731467,19.5710492453779,67683856.0
Bangladesh,BGD,2019,1908045387.02684,0.543244141585063,92.2,-0.753539621829987,8152039000000.0,31.5780544912404,3.65813755162172,2129.79896954606,22.7094642473405,69165404.0
Bangladesh,BGD,2020,1525312160.40492,0.407859894856915,96.2,-0.779491305351257,8473708000000.0,26.271447376215,3.84106338588026,2248.85078828233,22.6923019564501,70314500.0
Bangladesh,BGD,2021,1723856464.12345,0.414118154040593,99.0,-0.653351545333862,9159297000000.0,27.7240047036631,4.1211747067957,2482.84917843357,23.9006822335243,72637932.0
Bangladesh,BGD,2022,1601074338.25183,0.347960024540439,99.4,-0.763355314731598,10226664000000.0,33.7799672705735,5.04902187883131,2716.48592780431,23.5005059888653,74651451.0
Bangladesh,BGD,2023,1484418066.45822,0.339361232770537,99.5,-0.697334110736847,10452771000000.0,30.9829714104596,6.89712404003441,2551.01773827307,24.2003442708621,74789575.0
Cambodia,KHM,2000,118308566.31088,3.20257592365608,16.6,-0.897491276264191,5489871483700.0,110.397125303731,-3.23183761779971,296.426687526334,1.86557996273041,5758610.0
Cambodia,KHM,2001,146481995.063844,3.53337669089546,9.5,-0.8527437746524811,5659630946700.0,111.771741244001,6.39768180690317,327.500984314444,1.97913002967834,5954751.0
Cambodia,KHM,2002,130956363.872694,2.90934773211661,13.1,-0.807996273040771,7064068489000.0,118.269562072288,1.99307788083713,350.147276634294,2.33661007881165,6150602.0
Cambodia,KHM,2003,81580650.5580651,1.61651685032136,19.3,-0.918026566505432,7845195830900.0,120.074969093599,3.27258919409623,386.691123931778,3.01460003852844,6346615.0
Cambodia,KHM,2004,131416229.281784,2.2337173477841,14.2,-0.907455146312714,8585484990500.0,131.351481056276,7.50279728095273,444.199067529081,3.07344007492065,6561970.0
Cambodia,KHM,2005,379180190.600282,5.36603852621255,20.5,-1.00211262702942,10163249224000.0,133.551965265648,8.0167045733216,525.797325120926,3.77035999298096,6779458.0
Cambodia,KHM,2006,483209382.712787,5.78657071926189,27.5,-0.981054723262787,12222891461600.0,140.348734318483,6.79728556994954,612.252648550727,6.20005989074707,7006763.0
Cambodia,KHM,2007,867288538.643543,8.56334609470361,20.2,-0.912372171878815,13580698328300.0,133.700023826819,8.60024943029427,731.692295125426,7.67417001724243,7242199.0
Cambodia,KHM,2008,815180217.958376,6.69590818514056,26.4,-1.00112020969391,15830211543000.0,130.393510678736,11.7884320279306,866.283999789749,8.92994976043701,7248715.0
Cambodia,KHM,2009,928393617.348897,7.42542554520067,25.6,-0.960240483283997,16757682532900.0,102.2879490147,0.751138640296162,875.748936193569,10.6747398376465,7740705.0
Cambodia,KHM,2010,1404315448.88529,10.169807189939,31.1,-0.96263325214386,15639082212300.0,109.998400607758,6.26499886932319,952.274616324008,12.1998596191406,8200397.0
Cambodia,KHM,2011,1538883424.9002,9.59845134883877,37.4,-0.872488141059875,17476956449500.0,109.790505166814,4.95076723151411,1088.98152823081,11.4902860215331,8456181.0
Cambodia,KHM,2012,1988102944.64495,11.1524912445112,42.3,-0.821808159351349,20747076604700.0,116.740233418212,2.63843608534771,1192.80263041673,12.021585756941326,8380559.0
Cambodia,KHM,2013,2068470774.00468,10.4430587644193,50.9,-0.914554417133331,24169722730200.0,124.887552768657,2.8690452471251,1305.6600972686,12.55288549234955,8249987.0
Cambodia,KHM,2014,1853471158.0992,8.40902020300656,56.1,-0.698889017105103,26709000000000.0,124.454908526693,3.29936912050763,1431.56396469993,13.084185227757775,8400442.0
Cambodia,KHM,2015,1822804151.25711,7.54029662001984,62.7,-0.742889702320099,29342387953600.0,122.109596815379,3.06935934141643,1547.32010444393,13.615484963166,8465622.0
Cambodia,KHM,2016,2475915853.65762,9.32318507305764,68.8,-0.741827428340912,33127495538900.0,122.704555602667,1.58007480575829,1675.19555711109,13.0668189806761,8833454.0
Cambodia,KHM,2017,2788084321.65815,9.49760203098743,89.1,-0.695688724517822,35806565241300.0,121.155451298689,2.07650709154852,1826.35391688754,12.5181529981862,8936644.0
Cambodia,KHM,2018,3212633447.04469,9.69240300027112,80.7,-0.599801898002625,42124142845900.0,118.43765541305,3.81658094506807,2036.67377566578,13.2671737077763,9127738.0
Cambodia,KHM,2019,3663032999.47048,9.98500044202808,84.0,-0.623299896717072,48232813271300.0,115.736679072448,2.79255741070172,2225.87705485686,12.9409846754696,9329147.0
Cambodia,KHM,2020,3624644990.13295,10.410239809326,86.4,-0.450370341539383,47349876876900.0,122.105396346568,-0.824281402832511,2081.73914242939,13.8767573747135,9480039.0
Cambodia,KHM,2021,3483461605.65372,9.4684591111041,82.5,-0.474705845117569,49582871754200.0,146.179846509715,2.64573403501885,2167.40324198499,13.5005634857238,9341945.0
Cambodia,KHM,2022,3578831295.87392,8.94830125779534,92.3,-0.351413905620575,52251608897200.0,145.873632761406,3.48890016581984,2325.03050040841,14.6069513022825,9850128.0
Cambodia,KHM,2023,3958792378.8864,9.35096701989758,95.0,-0.305874288082123,52067756238000.0,134.206842395931,1.01760752524498,2429.74853452838,17.4362364390629,10027889.0
China,CHN,2000,42095300000.0,3.43984725315719,96.7,-0.158842876553535,4876641175000.0,39.0109424774998,2.09978437202267,969.199513696287,7.57777976989746,706837950.0
China,CHN,2001,47053000000.0,3.47245235578959,97.0,-0.1409700401127335,5889770613800.0,38.0826469518334,2.21204915451887,1065.40597574519,9.28069019317627,715928584.0
China,CHN,2002,53073618897.4036,3.56241418263928,97.2,-0.123097203671932,6658781116700.0,42.1944423387413,0.642696005802719,1163.55957673426,11.8050804138184,725938760.0
China,CHN,2003,57900937467.3864,3.43849537731211,97.4,-0.147587299346924,8246967897800.0,51.0774801301803,2.64267979825424,1306.97245408557,14.513970375061,735682023.0
China,CHN,2004,68117272181.2194,3.43299015092913,97.7,-0.109930388629436,9830001853700.0,58.6403340408439,6.99019221145223,1530.92726215723,16.9004402160644,744936890.0
China,CHN,2005,104108693867.085,4.49218509012467,97.9,-0.140640497207642,10873863848400.0,61.3600749408237,3.74871769990521,1777.64496828464,18.6565208435059,754465388.0
China,CHN,2006,124082035618.505,4.44499743873593,98.2,0.0357880145311356,12534236281400.0,63.5695798621627,4.01945759696591,2129.25696999613,20.5667705535889,761959276.0
China,CHN,2007,156249335203.201,4.33537500236917,98.5,0.165997371077538,14717751086500.0,61.2664640006176,7.91365944548899,2734.72709877693,21.4715595245361,766486940.0
China,CHN,2008,171534650311.568,3.67520717506325,98.8,0.165779024362564,16760257242000.0,56.7111330003209,7.85658646463206,3523.44302065213,21.8667392730713,769779554.0
China,CHN,2009,131057052869.5,2.52538984334254,99.1,0.0932420492172241,20264252655700.0,44.4197644331119,-0.0819669419831399,3898.24459158811,23.2886295318604,772141043.0
China,CHN,2010,243703434558.177,3.93541996731512,99.7,0.0918448567390442,23462036565300.0,49.8540722338977,6.92845731295996,4629.24551710077,25.2883066277701,773873234.0
China,CHN,2011,280072219149.934,3.65069190228423,99.9,0.0836087092757225,25511590720200.0,49.9458272253643,8.0160629287619,5703.76027973346,26.7875039907406,778275581.0
China,CHN,2012,241213868161.42,2.78099138181613,99.9,0.0153677640482783,27461837742800.0,47.4802130784317,2.40518412725621,6405.0574241349,29.3081906903292,779022561.0
China,CHN,2013,290928431467.003,2.98598708261986,100.0,-0.00512068951502442,30060331689600.0,45.9160413795571,2.29799397401945,7147.03518622344,32.7191603158803,779251311.0
China,CHN,2014,268097181064.335,2.51155883670463,100.0,0.354851633310318,32315210050700.0,44.0684564812532,1.09109126562731,7781.06597484974,43.7110051016854,780370287.0
China,CHN,2015,242489331627.398,2.14957284731563,100.0,0.417423009872437,33463647250100.0,38.6971848362625,0.137261200602396,8175.33285077393,47.1192619330726,781077009.0
China,CHN,2016,174749584584.05,1.52539470315394,100.0,0.356383770704269,35780344147500.0,36.177170692978,1.47744121334065,8254.86859320357,49.309077375597,780932880.0
China,CHN,2017,166083755721.648,1.32468971748482,100.0,0.416875630617142,38031421915800.0,36.95085261586,4.14602237470578,8979.67652709856,51.0678812273407,779166682.0
China,CHN,2018,235365050036.341,1.66361992284408,100.0,0.496678441762924,40601831428700.0,36.8943843914718,3.46789777292169,10085.6638148819,53.3987984572814,776868988.0
China,CHN,2019,187169822364.755,1.28549226847992,100.0,0.544862508773804,42279598488300.0,35.1994202738836,1.31550650702985,10342.9009524335,56.6050917923292,775928449.0
China,CHN,2020,253095616058.58,1.68770756292082,100.0,0.643971681594849,44056770000000.0,34.0389507864581,0.53000081660457,10627.4637989619,61.6124675996947,760877838.0
China,CHN,2021,344074977062.48,1.8903454142588,100.0,0.80791163444519,45803943976100.0,36.5206911762676,4.47386132078888,12887.4357242941,66.8186077597542,781187865.0
China,CHN,2022,190203789092.51,1.03841365474349,100.0,0.494212538003922,47110397733900.0,37.440719876366,1.93427407840763,12970.6056414327,71.5799465086024,770113477.0
China,CHN,2023,51338076801.59,0.280991103634816,100.0,0.679014027118683,48729235117500.0,36.1051923691138,-0.50570453916356,12951.1782397043,74.5933014618366,774607590.0
India,IND,2000,3584217307.18755,0.765211694280817,60.3,-0.187351524829865,9981439189100.0,26.9009229104474,3.64497015989629,442.750218937263,9.93826007843018,409617771.0
India,IND,2001,5128093561.62688,1.05638020993358,62.0,-0.1882099732756615,10437229651000.0,25.9932547534365,3.21561601727176,450.357900514128,10.0273504257202,418764922.0
India,IND,2002,5208967106.27894,1.01156946489919,62.3,-0.189068421721458,11226326002000.0,29.5086629350614,3.71568377761413,469.149928973927,10.5586500167847,427829074.0
India,IND,2003,3681984671.43428,0.605887857091792,65.4,-0.143909424543381,12989361812000.0,30.592436132908,3.8677980853483,544.143133545002,11.0576400756836,436753652.0
India,IND,2004,5429250989.85717,0.765596855110284,64.4,-0.179698884487152,16252328617400.0,37.503814059447,5.72541322793228,624.258826510066,11.3926801681519,445825854.0
India,IND,2005,7269407225.61438,0.886098378458823,68.8,-0.0987746343016624,18929638604400.0,42.0016696148691,5.6219032632798,710.488080408949,11.1277303695679,454832471.0
India,IND,2006,20029119267.1396,2.13016842534495,67.9,-0.0953764915466309,21873275704400.0,45.7244804992652,8.40093821740371,801.668353659022,11.9628095626831,457611460.0
India,IND,2007,25227740886.6819,2.07339404668754,72.3,0.136991709470749,25683975406200.0,45.686268679348,6.9444182524999,1021.88707706826,13.6564798355103,460225575.0
India,IND,2008,43406277075.8108,3.6205232354017,74.1,-0.00973291415721178,25018115327800.0,53.3682204392226,9.19396962637209,992.519584923828,15.6485204696655,462536166.0
India,IND,2009,35581372929.6641,2.65159033235479,75.0,-0.00329578877426684,28415748687400.0,46.2728696428837,7.04036543564477,1094.94974598436,16.6775093078613,464953334.0
India,IND,2010,27396885033.7838,1.6350340943491,76.3,0.0316559858620167,32792313731700.0,49.2552064974161,10.5260308551661,1347.51939071367,18.5417674124116,467561989.0
India,IND,2011,36498654597.8589,2.0020634629993,79.5,0.0225540697574615,34587493901100.0,55.6238800135298,8.73357890618065,1445.46127486037,23.2662700315422,471891929.0
India,IND,2012,23995685014.2141,1.31293453035323,79.9,-0.15608711540699,36072704742600.0,55.7937217287511,7.9343874779296,1429.32199520032,24.7312097156735,476101422.0
India,IND,2013,28153031270.3202,1.5162764665975,83.1,-0.157355144619942,34735614037700.0,53.8441319466777,6.18650400083453,1432.84397512195,24.1638328511587,484466830.0
India,IND,2014,34576643694.1382,1.69565958990806,85.1,-0.222846582531929,37408040959700.0,48.9221857470669,3.33175691706154,1553.88396075118,25.7536113063693,492680645.0
India,IND,2015,44009492129.5319,2.09211521443253,88.0,0.0800815001130104,39177263063100.0,41.9229138658647,2.27958810849833,1583.99815907985,27.0646411471569,500640619.0
India,IND,2016,44458571545.798,1.9373641224439,89.6,0.0613894164562225,40616858265300.0,40.082485713276,3.23797495080767,1707.50892912243,27.0875990028504,508681288.0
India,IND,2017,39966091358.7384,1.50731583255894,91.8,0.0410966314375401,45018218727400.0,40.7424969545225,3.96925793352338,1950.10468280866,27.7311089156625,516713963.0
India,IND,2018,42117450737.2644,1.55821483801456,95.7,0.262917786836624,49949844695300.0,43.6169693323889,3.88424027196663,1966.25455171679,28.3540737878038,524292869.0
India,IND,2019,50610647353.5911,1.78482633957161,95.9,0.130771830677986,48656429437300.0,39.9054035306442,2.40551716106513,2041.42863698585,28.7996949674505,531373378.0
India,IND,2020,64362364994.3754,2.40620322673636,96.5,0.374532461166382,45059566219900.0,37.7581053292768,4.81485791893405,1907.04251637669,29.5619706114824,532528354.0
India,IND,2021,44727277562.881,1.41217101040888,99.6,0.249238416552544,54575651297000.0,45.4230887840446,8.35490771481598,2239.61384367482,31.3171017843903,550352877.0
India,IND,2022,49940258404.2659,1.49248825904,99.2,0.369541674852371,58720478471200.0,50.0752701498882,5.89714185891133,2347.44829434623,32.4539938196142,569155867.0
India,IND,2023,28086193530.3979,0.771919134264091,99.5,0.47511014342308,64900044063800.0,44.9928422877561,2.59194954513768,2530.12031278204,34.0091701770575,589486854.0
Indonesia,IDN,2000,-4550355285.71428,-2.75743993350903,86.3,-0.366054028272629,-6048280374390400.0,71.4368759173731,20.4474568521459,763.711124950924,14.810640335083,101308307.0
Indonesia,IDN,2001,-2977391857.14286,-1.85568619300523,86.3,-0.458288535475731,-7808660230475500.0,69.7932075256238,14.2957154362836,732.307093405708,14.1229801177978,102354432.0
Indonesia,IDN,2002,145085548.722222,0.0741516383181159,87.6,-0.550523042678833,-1612150603377300.0,59.0794617663723,5.89605169318483,881.002913569131,14.6824598312378,102498864.0
Indonesia,IDN,2003,-596923827.786241,-0.254256320381005,87.9,-0.596454501152039,-8634936571451500.0,53.6164937473016,5.48742913790147,1043.2105838671,15.7722797393799,103909546.0
Indonesia,IDN,2004,1896082770.0,0.738243979887563,89.0,-0.490505009889603,-3996526909443100.0,59.761294836691,8.55072703186366,1126.84004447173,16.1766300201416,105759801.0
Indonesia,IDN,2005,8336257207.64285,2.91611483313067,84.8,-0.502644717693329,-5644155942385400.0,63.9879358688635,14.3317870842712,1238.21447629488,16.6967105865479,105482562.0
Indonesia,IDN,2006,4914201435.40071,1.34794264068931,90.6,-0.348611891269684,-4647596449573100.0,56.6571268148867,14.0874244167926,1558.31562847163,16.767240524292,106957017.0
Indonesia,IDN,2007,6928480000.0,1.6030105718879,91.1,-0.307463616132736,1749126824169300.0,54.8292499782075,11.2585785308971,1823.21976255073,17.5765991210938,112145843.0
Indonesia,IDN,2008,9318453649.82664,1.82632902403998,92.7,-0.262719124555588,1435340596220700.0,58.5613996312961,18.1497512494676,2124.55483920618,20.5209503173828,114200383.0
Indonesia,IDN,2009,4877369178.4365,0.90391941965406,93.6,-0.330059111118317,2402607613507700.0,45.5121213687054,8.27475243172853,2218.48541852977,22.6933307647705,115441860.0
Indonesia,IDN,2010,15292009410.5099,2.02517914569356,94.2,-0.266941010951996,2256935280000000.0,46.7012738758737,15.2642936576449,3065.68348377765,23.4159086398462,118205102.0
Indonesia,IDN,2011,20564938226.7185,2.30298429381592,94.8,-0.321591943502426,2434566437685500.0,50.1800131841104,7.46594303367513,3579.46442466152,25.027444191823,120648289.0
Indonesia,IDN,2012,21200778607.8726,2.30978031853073,96.0,-0.330479681491852,2701911895932200.0,49.5828982992627,3.75387875323653,3632.27254030331,29.0425391195214,123448397.0
